 2.500000000000000e+000, 4.223515881491100e+001, 3.152650920963511e+002, 6.883384751717908e+002, 1.065950303679750e+003, 1.444255706390202e+003
 2.600000000000000e+000, 4.330094344266097e+001, 3.268692163821695e+002, 7.143479131271648e+002, 1.106427427668078e+003, 1.499030871091386e+003
 2.700000000000000e+000, 4.434228860043325e+001, 3.384241488426592e+002, 7.402635919901276e+002, 1.146755536953955e+003, 1.553559267131751e+003
 2.800000000000000e+000, 4.536027895715417e+001, 3.499306929595564e+002, 7.660860907245552e+002, 1.186933967427096e+003, 1.607832333633569e+003
 2.900000000000000e+000, 4.635592103957008e+001, 3.613895876982454e+002, 7.918159420902487e+002, 1.226961870638014e+003, 1.661840490193008e+003
 3.000000000000000e+000, 4.733015020999289e+001, 3.728015175397828e+002, 8.174536363014498e+002, 1.266838214212953e+003, 1.715573104585831e+003
 3.100000000000000e+000, 4.828383825855445e+001, 3.841671196697620e+002, 8.429996244522052e+002, 1.306561765730065e+003, 1.769018470384157e+003
 3.200000000000000e+000, 4.921780002452311e+001, 3.954869867571741e+002, 8.684543212351476e+002, 1.346131081105453e+003, 1.822163788051190e+003
 3.300000000000000e+000, 5.013279774932299e+001, 4.067616711725300e+002, 8.938181067885739e+002, 1.385544505859056e+003, 1.874995162873351e+003
 3.400000000000000e+000, 5.102954518476647e+001, 4.179916921132628e+002, 9.190913283327985e+002, 1.424800169549723e+003, 1.927497621468582e+003
 3.500000000000000e+000, 5.190871267442627e+001, 4.291775394924305e+002, 9.442743017922551e+002, 1.463895970783648e+003, 1.979655136766136e+003
 3.600000000000000e+000, 5.277093122318717e+001, 4.403196737922851e+002, 9.693673129073388e+002, 1.502829570727662e+003, 2.031450666638206e+003
 3.700000000000000e+000, 5.361679479870537e+001, 4.514185287246294e+002, 9.943706178708244e+002, 1.541598393760005e+003, 2.082866214804805e+003
 3.800000000000000e+000, 5.444686305711173e+001, 4.624745171015995e+002, 1.019284444033445e+003, 1.580199620253054e+003, 2.133882906370010e+003
 3.900000000000000e+000, 5.526166501555037e+001, 4.734880326860537e+002, 1.044108990620809e+003, 1.618630176214989e+003, 2.184481077464637e+003
 4.000000000000000e+000, 5.606170151263161e+001, 4.844594483387690e+002, 1.068844429037590e+003, 1.656886732184209e+003, 2.234640392529556e+003
 4.100000000000000e+000, 5.684744633948232e+001, 4.953891182615687e+002, 1.093490902948245e+003, 1.694965704858124e+003, 2.284339981073657e+003
 4.200000000000000e+000, 5.761934827488370e+001, 5.062773833756193e+002, 1.118048528535432e+003, 1.732863252206128e+003, 2.333558573952450e+003
 4.300000000000000e+000, 5.837783387108912e+001, 5.171245716331198e+002, 1.142517394726163e+003, 1.770575270074054e+003, 2.382274659716403e+003
 4.400000000000000e+000, 5.912330883369669e+001, 5.279309950743877e+002, 1.166897563090817e+003, 1.808097397104540e+003, 2.430466677659266e+003
 4.500000000000000e+000, 5.985615850554636e+001, 5.386969522967511e+002, 1.191189067693825e+003, 1.845425019663524e+003, 2.478113190707662e+003
 4.600000000000000e+000, 6.057674957751942e+001, 5.494227336622325e+002, 1.215391915140805e+003, 1.882553272601445e+003, 2.525193054986978e+003
 4.700000000000000e+000, 6.128543224431344e+001, 5.601086202325281e+002, 1.239506084541832e+003, 1.919477044451976e+003, 2.571685618449601e+003
 4.800000000000000e+000, 6.198254081636068e+001, 5.707548801227939e+002, 1.263531527238330e+003, 1.956190989350753e+003, 2.617570934141857e+003
 4.900000000000000e+000, 6.266839388084333e+001, 5.813617716234030e+002, 1.287468166599012e+003, 1.992689537517062e+003, 2.662829941851935e+003
 5.000000000000000e+000, 6.334329587968382e+001, 5.919295483267126e+002, 1.311315897984390e+003, 2.028966903935085e+003, 2.707444617709562e+003
 5.100000000000000e+000, 6.400753876226415e+001, 6.024584566838872e+002, 1.335074588593678e+003, 2.065017103017215e+003, 2.751398138581100e+003
 5.200000000000000e+000, 6.466140203624023e+001, 6.129487319589812e+002, 1.358744077169178e+003, 2.100833968189354e+003, 2.794675056740125e+003
 5.300000000000000e+000, 6.530515281871794e+001, 6.234006023238851e+002, 1.382324173840066e+003, 2.136411169226582e+003, 2.837261502054912e+003
 5.400000000000000e+000, 6.593904737226404e+001, 6.338142938497242e+002, 1.405814660087320e+003, 2.171742229608745e+003, 2.879145161071494e+003
 5.500000000000000e+000, 6.656333231492386e+001, 6.441900266062540e+002, 1.429215288582356e+003, 2.206820550336452e+003, 2.920315243110319e+003
 5.600000000000000e+000, 6.717824426266478e+001, 6.545280105074739e+002, 1.452525782972352e+003, 2.241639436720090e+003, 2.960762724200772e+003
 5.700000000000000e+000, 6.778400948958200e+001, 6.648284506369377e+002, 1.475745837838076e+003, 2.276192122113414e+003, 3.000480393820000e+003
 5.800000000000000e+000, 6.838084605054939e+001, 6.750915519421420e+002, 1.498875118723205e+003, 2.310471792745975e+003, 3.039462806388418e+003
 5.900000000000000e+000, 6.896896506101732e+001, 6.853175137665301e+002, 1.521913262051639e+003, 2.344471618760582e+003, 3.077706261148137e+003
 6.000000000000000e+000, 6.954856924662086e+001, 6.955065259030246e+002, 1.544859875068871e+003, 2.378184786009468e+003, 3.115208806962037e+003
 6.100000000000000e+000, 7.011985336253859e+001, 7.056587753581071e+002, 1.567714535961494e+003, 2.411604523560975e+003, 3.151969935093774e+003
 6.200000000000000e+000, 7.068300532599601e+001, 7.157744504961522e+002, 1.590476794006267e+003, 2.444724132771182e+003, 3.187991082081365e+003
 6.300000000000000e+000, 7.123820659148161e+001, 7.258537338947648e+002, 1.613146169638042e+003, 2.477537021998004e+003, 3.223275377551307e+003
 6.400000000000000e+000, 7.178563212279828e+001, 7.358967982963571e+002, 1.635722154602835e+003, 2.510036739504716e+003, 3.257827120466432e+003
 6.500000000000000e+000, 7.232545072261129e+001, 7.459038170266881e+002, 1.658204212276245e+003, 2.542217000175280e+003, 3.291651869808662e+003
 6.600000000000000e+000, 7.285782555596217e+001, 7.558749645646467e+002, 1.680591777981390e+003, 2.574071714088114e+003, 3.324756622670565e+003
 6.700000000000000e+000, 7.338291442391704e+001, 7.658104093833143e+002, 1.702884259265618e+003, 2.605595020543447e+003, 3.357149519816941e+003
 6.800000000000000e+000, 7.390086987434181e+001, 7.757103137509000e+002, 1.725081036305568e+003, 2.636781331419939e+003, 3.388839361871530e+003
 6.900000000000000e+000, 7.441184017698295e+001, 7.855748385093735e+002, 1.747181462453668e+003, 2.667625334194895e+003, 3.419835705278141e+003
 7.000000000000000e+000, 7.491596785941603e+001, 7.954041439625476e+002, 1.769184864766147e+003, 2.698121996800526e+003, 3.450149454467390e+003
 7.100000000000000e+000, 7.541339046997427e+001, 8.051983871282403e+002, 1.791090544531894e+003, 2.728266621445448e+003, 3.479792748978887e+003
 7.200000000000000e+000, 7.590424207134392e+001, 8.149577210546173e+002, 1.812897777955447e+003, 2.758054866580051e+003, 3.508777552634321e+003
 7.300000000000000e+000, 7.638865281102460e+001, 8.246822966636127e+002, 1.834605816951531e+003, 2.787482754777978e+003, 3.537115288101935e+003
 7.400000000000000e+000, 7.686674825414788e+001, 8.343722635213162e+002, 1.856213889912734e+003, 2.816546686858580e+003, 3.564818120278685e+003
 7.500000000000000e+000, 7.733865040417379e+001, 8.440277688654662e+002, 1.877721202516971e+003, 2.845243459588304e+003, 3.591899896011039e+003
 7.600000000000000e+000, 7.780447820771762e+001, 8.536489571371477e+002, 1.899126938699084e+003, 2.873570275396032e+003, 3.618375301986589e+003
 7.700000000000000e+000, 7.826434683472515e+001, 8.632359706817447e+002, 1.920430261700984e+003, 2.901524744098326e+003, 3.644258012492003e+003
 7.800000000000000e+000, 7.871836784466881e+001, 8.727889502404142e+002, 1.941630315092712e+003, 2.929104885614584e+003, 3.669560098043481e+003
 7.900000000000000e+000, 7.916664972739864e+001, 8.823080346590806e+002, 1.962726223865686e+003, 2.956309135581867e+003, 3.694293689654743e+003
 8.000000000000000e+000, 7.960845083959923e+001, 8.917879043806654e+002, 1.983699908837130e+003, 2.983136187281440e+003, 3.718386690525604e+003
 8.100000000000000e+000, 7.677556781197927e+001, 8.847470231064840e+002, 1.972323269312526e+003, 2.968755931365809e+003, 3.703167618493131e+003
 8.199999999999999e+000, 7.411219194046184e+001, 8.783927613729694e+002, 1.962305949190707e+003, 2.956373804588468e+003, 3.690474259835422e+003
 8.300000000000001e+000, 7.148560769551945e+001, 8.720625957747101e+002, 1.952323913725203e+003, 2.944021301905476e+003, 3.677857278609159e+003
 8.400000000000000e+000, 6.889654277970833e+001, 8.657547266253180e+002, 1.942373041671844e+003, 2.931685390987199e+003, 3.665235448489566e+003
 8.500000000000000e+000, 6.634590675645610e+001, 8.594691083177607e+002, 1.932453358597033e+003, 2.919366270936497e+003, 3.652608151520228e+003
