0.25,116.0885,NaN
0.4167,39.1019,NaN
0.6667,33.1853,NaN
0.9167,25.7882,NaN
1.1667,15.0516,NaN
1.4167,12.963,NaN
1.6667,11.2465,NaN
1.9167,10.1224,NaN
2.1667,10.9451,NaN
2.4167,7.6186,NaN
2.9167,6.0816,NaN
3.4167,6.1395,NaN
3.9167,6.1532,NaN
4.9167,4.2817,NaN
