 0.000000000000000e+000, 9.714290000000000e-001, 6.968221837208807e-001, 5.604405133680871e-001
 1.000000000000000e-001, 9.859282622482460e-001, 9.848037364861096e-001, 7.824150017351196e-001
 2.000000000000000e-001, 1.028359422106743e+000, 1.255779610493076e+000, 1.012506891360016e+000
 3.000000000000000e-001, 1.094677760623070e+000, 1.514324113528418e+000, 1.232404291317721e+000
 4.000000000000000e-001, 1.181915579212293e+000, 1.761265629442641e+000, 1.442451782529965e+000
 5.000000000000000e-001, 1.287390777279753e+000, 1.997210838452785e+000, 1.643102456451546e+000
 6.000000000000000e-001, 1.408674269932418e+000, 2.222723643061883e+000, 1.834818802312590e+000
 7.000000000000000e-001, 1.543574655485169e+000, 2.438330497093816e+000, 2.018048697644528e+000
 8.000000000000000e-001, 1.690110578213322e+000, 2.644525510969986e+000, 2.193217629498556e+000
 9.000000000000000e-001, 1.846495953108673e+000, 2.841772687543446e+000, 2.360727128032695e+000
 1.000000000000000e+000, 2.011117853233885e+000, 3.030509108282049e+000, 2.520955832945047e+000
 1.100000000000000e+000, 2.182525532161960e+000, 3.211146291561627e+000, 2.674260138439692e+000
 1.200000000000000e+000, 2.359415038460532e+000, 3.384072196977709e+000, 2.820975774212370e+000
 1.300000000000000e+000, 2.540615094995772e+000, 3.549653084293657e+000, 2.961419377180059e+000
 1.400000000000000e+000, 2.725084199727758e+000, 3.708233488044718e+000, 3.095888508298066e+000
 1.500000000000000e+000, 2.911885478646114e+000, 3.860139912569600e+000, 3.224664891601912e+000
 1.600000000000000e+000, 3.100181835306101e+000, 4.005681352507279e+000, 3.348014876223621e+000
 1.700000000000000e+000, 3.289229602020591e+000, 4.145150002130411e+000, 3.466190093393419e+000
 1.800000000000000e+000, 3.478369340947107e+000, 4.278822432592437e+000, 3.579428514050642e+000
 1.900000000000000e+000, 3.667017127412489e+000, 4.406960751279510e+000, 3.687955473998374e+000
 2.000000000000000e+000, 3.854658059949020e+000, 4.529813458750659e+000, 3.791984437383888e+000
 2.100000000000000e+000, 4.040839056215203e+000, 4.647616400491563e+000, 3.891717843139044e+000
 2.200000000000000e+000, 4.225162583892879e+000, 4.760593605556056e+000, 3.987347846900332e+000
 2.300000000000000e+000, 4.407282473146142e+000, 4.868957856566023e+000, 4.079056827681481e+000
 2.400000000000000e+000, 4.586899912155858e+000, 4.972911244378221e+000, 4.167017879924782e+000
 2.500000000000000e+000, 4.763758504798978e+000, 5.072645855040016e+000, 4.251395420220809e+000
 2.600000000000000e+000, 4.937639471518912e+000, 5.168344440731162e+000, 4.332345781759241e+000
 2.700000000000000e+000, 5.108357878999647e+000, 5.260180963918477e+000, 4.410017693372634e+000
 2.800000000000000e+000, 5.275759618799542e+000, 5.348321054434535e+000, 4.484552677225814e+000
 2.900000000000000e+000, 5.439718513092283e+000, 5.432922450918007e+000, 4.556085437328077e+000
 3.000000000000000e+000, 5.600133400844935e+000, 5.514135445285779e+000, 4.624744252997930e+000
 3.100000000000000e+000, 5.756925437509725e+000, 5.592103307710268e+000, 4.690651349365725e+000
 3.200000000000000e+000, 5.910035756697780e+000, 5.666962668193224e+000, 4.753923229466698e+000
 3.300000000000000e+000, 6.059423413285015e+000, 5.738843859939248e+000, 4.814670976873243e+000
 3.400000000000000e+000, 6.205063477938682e+000, 5.807871247755075e+000, 4.873000542196491e+000
 3.500000000000000e+000, 6.346945252261486e+000, 5.874163545430497e+000, 4.929013017352379e+000
 3.600000000000000e+000, 6.485070641546329e+000, 5.937834109893044e+000, 4.982804893472946e+000
 3.700000000000000e+000, 6.619452700458855e+000, 5.998991213532100e+000, 5.034468299354624e+000
 3.800000000000000e+000, 6.750114324612021e+000, 6.057738302867391e+000, 5.084091223665265e+000
 3.900000000000000e+000, 6.877087055728294e+000, 6.114174241065989e+000, 5.131757725383635e+000
 4.000000000000000e+000, 7.000409988646857e+000, 6.168393534152598e+000, 5.177548132605970e+000
 4.100000000000000e+000, 7.120128780874455e+000, 6.220486547578479e+000, 5.221539228882104e+000
 4.200000000000000e+000, 7.236294760925723e+000, 6.270539710880455e+000, 5.263804428591082e+000
 4.300000000000000e+000, 7.348964124061035e+000, 6.318635706235246e+000, 5.304413942370779e+000
 4.400000000000000e+000, 7.458197204016972e+000, 6.364853647839200e+000, 5.343434932598443e+000
 4.500000000000000e+000, 7.564057814165263e+000, 6.409269255077998e+000, 5.380931660308358e+000
 4.600000000000000e+000, 7.666612654016488e+000, 6.451955012894631e+000, 5.416965624584439e+000
 4.700000000000000e+000, 7.765930776026605e+000, 6.492980321523778e+000, 5.451595693709948e+000
 4.800000000000000e+000, 7.862083106784162e+000, 6.532411642402367e+000, 5.484878228644974e+000
 4.900000000000000e+000, 7.955142017250165e+000, 6.570312635712281e+000, 5.516867200580606e+000
 5.000000000000000e+000, 8.045180937663305e+000, 6.606744286659537e+000, 5.547614302305094e+000
 5.100000000000000e+000, 8.132274013401922e+000, 6.641765028047462e+000, 5.577169052878805e+000
 5.200000000000000e+000, 8.216495798414538e+000, 6.675430858950259e+000, 5.605578897157319e+000
 5.300000000000000e+000, 8.297920982723802e+000, 6.707795452872155e+000, 5.632889300723099e+000
 5.400000000000000e+000, 8.376624150631947e+000, 6.738910260338345e+000, 5.659143839215565e+000
 5.500000000000000e+000, 8.452679566919473e+000, 6.768824610908468e+000, 5.684384282902110e+000
 5.600000000000000e+000, 8.526160988668632e+000, 6.797585807548973e+000, 5.708650677825213e+000
 5.700000000000000e+000, 8.597141500215217e+000, 6.825239212973684e+000, 5.731981422591277e+000
 5.800000000000000e+000, 8.665693368993876e+000, 6.851828336256423e+000, 5.754413340601438e+000
 5.900000000000000e+000, 8.731887920473959e+000, 6.877394916140139e+000, 5.775981749433292e+000
 6.000000000000000e+000, 8.795795430330426e+000, 6.901978995061585e+000, 5.796720527189647e+000
 6.100000000000000e+000, 8.857485032050079e+000, 6.925618991614893e+000, 5.816662174668826e+000
 6.200000000000000e+000, 8.917024638924694e+000, 6.948351774589963e+000, 5.835837875186789e+000
 6.300000000000000e+000, 8.974480874170123e+000, 6.970212730228861e+000, 5.854277554190711e+000
 6.400000000000000e+000, 9.029919024159927e+000, 6.991235817593071e+000, 5.872009927835858e+000
 6.500000000000000e+000, 9.083402995403407e+000, 7.011453630575320e+000, 5.889062553594145e+000
 6.600000000000000e+000, 9.134995274902153e+000, 7.030897459970345e+000, 5.905461883142840e+000
 6.700000000000000e+000, 9.184756901852348e+000, 7.049597348045488e+000, 5.921233310698048e+000
 6.800000000000000e+000, 9.232747449768011e+000, 7.067582140452513e+000, 5.936401216675161e+000
 6.900000000000000e+000, 9.279025015560254e+000, 7.084879536509322e+000, 5.950989009343537e+000
 7.000000000000000e+000, 9.323646213558217e+000, 7.101516136026593e+000, 5.965019165396955e+000
 7.100000000000000e+000, 9.366666174054002e+000, 7.117517484360310e+000, 5.978513268857141e+000
 7.200000000000000e+000, 9.408138546417520e+000, 7.132908116779484e+000, 5.991492048180050e+000
 7.300000000000000e+000, 9.448115506518736e+000, 7.147711600415380e+000, 6.003975411778316e+000
 7.400000000000000e+000, 9.486647767869425e+000, 7.161950573521132e+000, 6.015982481886149e+000
 7.500000000000000e+000, 9.523784595907065e+000, 7.175646783475091e+000, 6.027531626797723e+000
 7.600000000000000e+000, 9.559573824999305e+000, 7.188821123500791e+000, 6.038640491752374e+000
 7.700000000000000e+000, 9.594061877821238e+000, 7.201493667358667e+000, 6.049326028547188e+000
 7.800000000000000e+000, 9.627293786779271e+000, 7.213683702435715e+000, 6.059604523802143e+000
 7.900000000000000e+000, 9.659313217191761e+000, 7.225409761735963e+000, 6.069491625964194e+000
 8.000000000000000e+000, 9.689922868118677e+000, 7.236599906985497e+000, 6.078926303335726e+000
 8.100000000000000e+000, 9.704794950946772e+000, 6.952156683897774e+000, 5.864379041014817e+000
 8.199999999999999e+000, 9.689901501026679e+000, 6.684038863498071e+000, 5.638852750169550e+000
 8.300000000000001e+000, 9.649310458637686e+000, 6.426702975371716e+000, 5.421787369151034e+000
 8.400000000000000e+000, 9.585965160707442e+000, 6.179571080237608e+000, 5.213131935669261e+000
 8.500000000000000e+000, 9.502553433242436e+000, 5.942299727001369e+000, 5.012683029876329e+000
 8.600000000000000e+000, 9.401533641949614e+000, 5.714557321208908e+000, 4.820198000646469e+000
 8.699999999999999e+000, 9.285150097267120e+000, 5.496020134108635e+000, 4.635422019952380e+000
 8.800000000000001e+000, 9.155446934126255e+000, 5.286371456857453e+000, 4.458098808424257e+000
 8.900000000000000e+000, 9.014291668898771e+000, 5.085301120141634e+000, 4.287974599241597e+000
 9.000000000000000e+000, 8.863383078254650e+000, 4.892505758810805e+000, 4.124799786855639e+000
 9.100000000000000e+000, 8.704263776907132e+000, 4.707688947634290e+000, 3.968329754828785e+000
 9.199999999999999e+000, 8.538337543893141e+000, 4.530561099553080e+000, 3.818325075324921e+000
 9.300000000000001e+000, 8.366869207624747e+000, 4.360840147098531e+000, 3.674552157678352e+000
 9.400000000000000e+000, 8.191003433918713e+000, 4.198251244934606e+000, 3.536783099256492e+000
 9.500000000000000e+000, 8.011777380415188e+000, 4.042526723788365e+000, 3.404795664271261e+000
 9.600000000000000e+000, 7.830124336739273e+000, 3.893406321100887e+000, 3.278373501720069e+000
 9.699999999999999e+000, 7.646882096532137e+000, 3.750637196121456e+000, 3.157306193742147e+000
 9.800000000000001e+000, 7.462801675121719e+000, 3.613973914719615e+000, 3.041389267781654e+000
 9.900000000000000e+000, 7.278554111666225e+000, 3.483178420875155e+000, 2.930424192075218e+000
 1.000000000000000e+001, 7.094738058423060e+000, 3.358019991202236e+000, 2.824218359909608e+000
 1.010000000000000e+001, 6.911886327873109e+000, 3.238275176107362e+000, 2.722585061116910e+000
 1.020000000000000e+001, 6.730470316216800e+000, 3.123727727577152e+000, 2.625343438110032e+000
 1.030000000000000e+001, 6.550904318588527e+000, 3.014168509756943e+000, 2.532318428570027e+000
 1.040000000000000e+001, 6.373550871237898e+000, 2.909395395375944e+000, 2.443340696928247e+000
 1.050000000000000e+001, 6.198725983212285e+000, 2.809213152130866e+000, 2.358246554952766e+000
 1.060000000000000e+001, 6.026703332519295e+000, 2.713433320460627e+000, 2.276877872612569e+000
 1.070000000000000e+001, 5.857717708181733e+000, 2.621874082110016e+000, 2.199081981077434e+000
 1.080000000000000e+001, 5.691968332788495e+000, 2.534360121236459e+000, 2.124711569041875e+000
 1.090000000000000e+001, 5.529622212239195e+000, 2.450722479468006e+000, 2.053624572950470e+000
 1.100000000000000e+001, 5.370817270007484e+000, 2.370798406336371e+000, 1.985684061932649e+000
 1.110000000000000e+001, 5.215665109840147e+000, 2.294431205441144e+000, 1.920758118520239e+000
 1.120000000000000e+001, 5.064253485352933e+000, 2.221470077614628e+000, 1.858719716074301e+000
 1.130000000000000e+001, 4.916648606819682e+000, 2.151769961667026e+000, 1.799446593561163e+000
 1.140000000000000e+001, 4.772897315545968e+000, 2.085191373830308e+000, 1.742821128280609e+000
 1.150000000000000e+001, 4.633029087090476e+000, 2.021600246169165e+000, 1.688730207191794e+000
 1.160000000000000e+001, 4.497057846165873e+000, 1.960867764950281e+000, 1.637065097462682e+000
 1.170000000000000e+001, 4.364983619493486e+000, 1.902870209179529e+000, 1.587721316742489e+000
 1.180000000000000e+001, 4.236794058933099e+000, 1.847488790210069e+000, 1.540598503599837e+000
 1.190000000000000e+001, 4.112465846547424e+000, 1.794609492443605e+000, 1.495600288528826e+000
 1.200000000000000e+001, 3.991965980783979e+000, 1.744122915943328e+000, 1.452634165916727e+000
 1.210000000000000e+001, 3.875252947617796e+000, 1.695924120867531e+000, 1.411611367296787e+000
 1.220000000000000e+001, 3.762277788143180e+000, 1.649912474509635e+000, 1.372446736181674e+000
 1.230000000000000e+001, 3.652985074212730e+000, 1.605991500701120e+000, 1.335058604716403e+000
 1.240000000000000e+001, 3.547313799242471e+000, 1.564068732338506e+000, 1.299368672386080e+000
 1.250000000000000e+001, 3.445198188798071e+000, 1.524055566651384e+000, 1.265301886956407e+000
 1.260000000000000e+001, 3.346568436316905e+000, 1.485867123994872e+000, 1.232786327822715e+000
 1.270000000000000e+001, 3.251351370395836e+000, 1.449422109627001e+000, 1.201753091885424e+000
 1.280000000000000e+001, 3.159471059692493e+000, 1.414642679302431e+000, 1.172136182081369e+000
 1.290000000000000e+001, 3.070849360321913e+000, 1.381454307970997e+000, 1.143872398641487e+000
 1.300000000000000e+001, 2.985406409957821e+000, 1.349785662506691e+000, 1.116901233166478e+000
 1.310000000000000e+001, 2.903061072764190e+000, 1.319568477557891e+000, 1.091164765548354e+000
 1.320000000000000e+001, 2.823731339265651e+000, 1.290737435584624e+000, 1.066607563800317e+000
 1.330000000000000e+001, 2.747334684942560e+000, 1.263230049937753e+000, 1.043176586787083e+000
 1.340000000000000e+001, 2.673788390935903e+000, 1.236986552246420e+000, 1.020821089896932e+000
 1.350000000000000e+001, 2.603009829924547e+000, 1.211949782681159e+000, 9.994925336157754e-001
 1.360000000000000e+001, 2.534916720081792e+000, 1.188065084633084e+000, 9.791444950308160e-001
 1.370000000000000e+001, 2.469427349826270e+000, 1.165280202017317e+000, 9.597325821956004e-001
 1.380000000000000e+001, 2.406460775900521e+000, 1.143545181109138e+000, 9.412143513776788e-001
 1.390000000000000e+001, 2.345936997062509e+000, 1.122812274665548e+000, 9.235492270936556e-001
 1.400000000000000e+001, 2.287777105527544e+000, 1.103035850729760e+000, 9.066984249537803e-001
 1.410000000000000e+001, 2.231903418107228e+000, 1.084172303286111e+000, 8.906248771939126e-001
 1.420000000000000e+001, 2.178239588894342e+000, 1.066179967809515e+000, 8.752931609257036e-001
 1.430000000000000e+001, 2.126710705149235e+000, 1.049019038118302e+000, 8.606694289539797e-001
 1.440000000000000e+001, 2.077243367964490e+000, 1.032651488428019e+000, 8.467213432094066e-001
 1.450000000000000e+001, 2.029765759097139e+000, 1.017040996024405e+000, 8.334180106125253e-001
 1.460000000000000e+001, 1.984207695321269e+000, 1.002152869579785e+000, 8.207299214444482e-001
 1.470000000000000e+001, 1.940500670961038e+000, 9.879539763769271e-001, 8.086288895138087e-001
 1.480000000000000e+001, 1.898577893720491e+000, 9.744126748370477e-001, 7.970879928471462e-001
 1.490000000000000e+001, 1.858374304067890e+000, 9.614987529690957e-001, 7.860815243859832e-001
 1.500000000000000e+001, 1.819826590257885e+000, 9.491833697480450e-001, 7.755849401351143e-001
 1.510000000000000e+001, 1.782873199388879e+000, 9.374389882352960e-001, 7.655748049498382e-001
 1.520000000000000e+001, 1.747454340094174e+000, 9.262393200435738e-001, 7.560287427696398e-001
 1.530000000000000e+001, 1.713511977508602e+000, 9.155592677801520e-001, 7.469253907159170e-001
 1.540000000000000e+001, 1.680989822950218e+000, 9.053748762076197e-001, 7.382443554722715e-001
 1.550000000000000e+001, 1.649833319606755e+000, 8.956632797807558e-001, 7.299661707550896e-001
 1.560000000000000e+001, 1.619989624669403e+000, 8.864026564371206e-001, 7.220722563264416e-001
 1.570000000000000e+001, 1.591407587946596e+000, 8.775721789298855e-001, 7.145448785197345e-001
 1.580000000000000e+001, 1.564037727337229e+000, 8.691519722591788e-001, 7.073671126168665e-001
 1.590000000000000e+001, 1.537832201564468e+000, 8.611230694525907e-001, 7.005228067571697e-001
 1.600000000000000e+001, 1.512744780688539e+000, 8.534673724914758e-001, 6.939965474952574e-001
 1.610000000000000e+001, 1.488730814714231e+000, 8.461676119071029e-001, 6.877736267184712e-001
 1.620000000000000e+001, 1.465747200645086e+000, 8.392073108263036e-001, 6.818400100562309e-001
 1.630000000000000e+001, 1.443752348206676e+000, 8.325707480729829e-001, 6.761823065627893e-001
 1.640000000000000e+001, 1.422706144534290e+000, 8.262429251648530e-001, 6.707877397850248e-001
 1.650000000000000e+001, 1.402569918020364e+000, 8.202095326490020e-001, 6.656441200184391e-001
 1.660000000000000e+001, 1.383306401568980e+000, 8.144569198368574e-001, 6.607398178334873e-001
 1.670000000000000e+001, 1.364879695412183e+000, 8.089720640938197e-001, 6.560637386993543e-001
 1.680000000000000e+001, 1.347255229685534e+000, 8.037425431069736e-001, 6.516052987716257e-001
 1.690000000000000e+001, 1.330399726884211e+000, 7.987565068789934e-001, 6.473544016947974e-001
 1.700000000000000e+001, 1.314281164358704e+000, 7.940026523380738e-001, 6.433014164721826e-001
 1.710000000000000e+001, 1.298868736945012e+000, 7.894701978062771e-001, 6.394371562725359e-001
 1.720000000000000e+001, 1.284132819855990e+000, 7.851488597703922e-001, 6.357528582140534e-001
 1.730000000000000e+001, 1.270044931905978e+000, 7.810288296125625e-001, 6.322401640112857e-001
 1.740000000000000e+001, 1.256577699168034e+000, 7.771007523715319e-001, 6.288911015164342e-001
 1.750000000000000e+001, 1.243704819116996e+000, 7.733557055406886e-001, 6.256980670546585e-001
 1.760000000000000e+001, 1.231401025335100e+000, 7.697851796601963e-001, 6.226538085773357e-001
 1.770000000000000e+001, 1.219642052817843e+000, 7.663810590035300e-001, 6.197514095450277e-001
 1.780000000000000e+001, 1.208404603938011e+000, 7.631356038516799e-001, 6.169842735580176e-001
 1.790000000000000e+001, 1.197666315092798e+000, 7.600414329039325e-001, 6.143461096567329e-001
 1.800000000000000e+001, 1.187405724076431e+000, 7.570915070957471e-001, 6.118309183050454e-001
 1.810000000000000e+001, 1.177602238192795e+000, 7.542791135831741e-001, 6.094329779879549e-001
 1.820000000000000e+001, 1.168236103137752e+000, 7.515978509760365e-001, 6.071468324327422e-001
 1.830000000000000e+001, 1.159288372657235e+000, 7.490416147579799e-001, 6.049672783931183e-001
 1.840000000000000e+001, 1.150740879000432e+000, 7.466045838161576e-001, 6.028893540023466e-001
 1.850000000000000e+001, 1.142576204167398e+000, 7.442812071705404e-001, 6.009083276418722e-001
 1.860000000000000e+001, 1.134777651962011e+000, 7.420661916903701e-001, 5.990196873289754e-001
 1.870000000000000e+001, 1.127329220844293e+000, 7.399544900170884e-001, 5.972191305761270e-001
 1.880000000000000e+001, 1.120215577586261e+000, 7.379412893663742e-001, 5.955025547236219e-001
 1.890000000000000e+001, 1.113422031721209e+000, 7.360220005389340e-001, 5.938660477035652e-001
 1.900000000000000e+001, 1.106934510785210e+000, 7.341922477149634e-001, 5.923058792352759e-001
 1.910000000000000e+001, 1.100739536337622e+000, 7.324478584561327e-001, 5.908184924149221e-001
 1.920000000000000e+001, 1.094824200755163e+000, 7.307848544068117e-001, 5.894004956982952e-001
 1.930000000000000e+001, 1.089176144784043e+000, 7.291994421989466e-001, 5.880486552437072e-001
 1.940000000000000e+001, 1.083783535841469e+000, 7.276880049813747e-001, 5.867598876130428e-001
 1.950000000000000e+001, 1.078635047049368e+000, 7.262470941469607e-001, 5.855312528016294e-001
 1.960000000000000e+001, 1.073719836989221e+000, 7.248734216178214e-001, 5.843599475943060e-001
 1.970000000000000e+001, 1.069027530159755e+000, 7.235638523211326e-001, 5.832432992216009e-001
 1.980000000000000e+001, 1.064548198124609e+000, 7.223153971640994e-001, 5.821787593129378e-001
 1.990000000000000e+001, 1.060272341331096e+000, 7.211252061912976e-001, 5.811638981236458e-001
 2.000000000000000e+001, 1.056190871585930e+000, 7.199905621887920e-001, 5.801963990323763e-001
 2.010000000000000e+001, 1.052295095168776e+000, 7.189088744617868e-001, 5.792740532882434e-001
 2.020000000000000e+001, 1.048576696568691e+000, 7.178776730124331e-001, 5.783947550040886e-001
